timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1770586350.58037615,116624998,0,6,77568600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586350.78029609,116824918,0,6,77568800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586350.98021603,117024838,0,6,77569000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586351.20012808,117244750,0,6,77569200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586351.40004802,117444670,0,6,77569400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586351.40004802,117444670,1,3,77553270,2405,12,1.0,-35.363235,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586351.59996796,117644590,0,6,77569600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586351.79988813,117844510,0,6,77569800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586351.99980807,118044430,0,6,77570000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586352.19972801,118244350,0,6,77570200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586352.38048911,118425111,0,6,77570400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586352.40048099,118445103,1,3,77554274,2405,12,1.0,-35.3632305,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586352.58040905,118625031,0,6,77570600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586352.78032899,118824951,0,6,77570800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586352.98024917,119024871,0,6,77571000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586353.20016098,119244783,0,6,77571200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586353.40008116,119444703,0,6,77571400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586353.40008116,119444703,1,3,77555279,2405,12,1.0,-35.363226,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586353.60000110,119644623,0,6,77571600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586353.79992104,119844543,0,6,77571800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
